Дата,Час,Код цифровий,Код літерний,Кількість одиниць,Назва валюти,"Офіційний курс гривні, грн"
02.07.2015,00.00,840,USD,100,Долар США,2100.6373
03.07.2015,00.00,840,USD,100,Долар США,2101.1609
04.07.2015,00.00,840,USD,100,Долар США,2101.1609
05.07.2015,00.00,840,USD,100,Долар США,2101.1609
06.07.2015,00.00,840,USD,100,Долар США,2101.8248
07.07.2015,00.00,840,USD,100,Долар США,2126.5897
08.07.2015,00.00,840,USD,100,Долар США,2170.0382
09.07.2015,00.00,840,USD,100,Долар США,2197.1761
10.07.2015,00.00,840,USD,100,Долар США,2184.8173
11.07.2015,00.00,840,USD,100,Долар США,2184.8173
12.07.2015,00.00,840,USD,100,Долар США,2184.8173
13.07.2015,00.00,840,USD,100,Долар США,2191.6483
14.07.2015,00.00,840,USD,100,Долар США,2196.3753
15.07.2015,00.00,840,USD,100,Долар США,2199.5345
16.07.2015,00.00,840,USD,100,Долар США,2210.7282
17.07.2015,00.00,840,USD,100,Долар США,2198.6687
18.07.2015,00.00,840,USD,100,Долар США,2198.6687
19.07.2015,00.00,840,USD,100,Долар США,2198.6687
20.07.2015,00.00,840,USD,100,Долар США,2201.4924
21.07.2015,00.00,840,USD,100,Долар США,2203.2134
22.07.2015,00.00,840,USD,100,Долар США,2202.1461
23.07.2015,00.00,840,USD,100,Долар США,2201.2094
24.07.2015,00.00,840,USD,100,Долар США,2201.5695
25.07.2015,00.00,840,USD,100,Долар США,2201.5695
26.07.2015,00.00,840,USD,100,Долар США,2201.5695
27.07.2015,00.00,840,USD,100,Долар США,2207.352
28.07.2015,00.00,840,USD,100,Долар США,2206.2278
29.07.2015,00.00,840,USD,100,Долар США,2203.9591
30.07.2015,00.00,840,USD,100,Долар США,2207.3558
31.07.2015,00.00,840,USD,100,Долар США,2161.1775
01.08.2015,00.00,840,USD,100,Долар США,2161.1775
02.08.2015,00.00,840,USD,100,Долар США,2161.1775
03.08.2015,00.00,840,USD,100,Долар США,2112.6666
04.08.2015,00.00,840,USD,100,Долар США,2171.7484
05.08.2015,00.00,840,USD,100,Долар США,2171.4134
06.08.2015,00.00,840,USD,100,Долар США,2156.5865
07.08.2015,00.00,840,USD,100,Долар США,2148.4096
08.08.2015,00.00,840,USD,100,Долар США,2148.4096
09.08.2015,00.00,840,USD,100,Долар США,2148.4096
10.08.2015,00.00,840,USD,100,Долар США,2108.9882
11.08.2015,00.00,840,USD,100,Долар США,2126.2951
12.08.2015,00.00,840,USD,100,Долар США,2137.155
13.08.2015,00.00,840,USD,100,Долар США,2138.5392
14.08.2015,00.00,840,USD,100,Долар США,2139.6247
15.08.2015,00.00,840,USD,100,Долар США,2139.6247
16.08.2015,00.00,840,USD,100,Долар США,2139.6247
17.08.2015,00.00,840,USD,100,Долар США,2175.7665
18.08.2015,00.00,840,USD,100,Долар США,2201.8809
19.08.2015,00.00,840,USD,100,Долар США,2208.7367
20.08.2015,00.00,840,USD,100,Долар США,2206.6173
21.08.2015,00.00,840,USD,100,Долар США,2203.0769
22.08.2015,00.00,840,USD,100,Долар США,2203.0769
23.08.2015,00.00,840,USD,100,Долар США,2203.0769
24.08.2015,00.00,840,USD,100,Долар США,2203.0769
25.08.2015,00.00,840,USD,100,Долар США,2209.5544
26.08.2015,00.00,840,USD,100,Долар США,2262.3411
27.08.2015,00.00,840,USD,100,Долар США,2142.5702
28.08.2015,00.00,840,USD,100,Долар США,2131.7065
29.08.2015,00.00,840,USD,100,Долар США,2131.7065
30.08.2015,00.00,840,USD,100,Долар США,2131.7065
31.08.2015,00.00,840,USD,100,Долар США,2118.5441
01.09.2015,00.00,840,USD,100,Долар США,2180.5419
02.09.2015,00.00,840,USD,100,Долар США,2179.8518
03.09.2015,00.00,840,USD,100,Долар США,2198.8664
04.09.2015,00.00,840,USD,100,Долар США,2201.5573
05.09.2015,00.00,840,USD,100,Долар США,2201.5573
06.09.2015,00.00,840,USD,100,Долар США,2201.5573
07.09.2015,00.00,840,USD,100,Долар США,2194.2791
08.09.2015,00.00,840,USD,100,Долар США,2211.7574
09.09.2015,00.00,840,USD,100,Долар США,2241.6926
10.09.2015,00.00,840,USD,100,Долар США,2196.8932
11.09.2015,00.00,840,USD,100,Долар США,2173.9039
12.09.2015,00.00,840,USD,100,Долар США,2173.9039
13.09.2015,00.00,840,USD,100,Долар США,2173.9039
14.09.2015,00.00,840,USD,100,Долар США,2169.8655
15.09.2015,00.00,840,USD,100,Долар США,2195.2695
16.09.2015,00.00,840,USD,100,Долар США,2199.8165
17.09.2015,00.00,840,USD,100,Долар США,2182.2599
18.09.2015,00.00,840,USD,100,Долар США,2159.8093
19.09.2015,00.00,840,USD,100,Долар США,2159.8093
20.09.2015,00.00,840,USD,100,Долар США,2159.8093
21.09.2015,00.00,840,USD,100,Долар США,2163.9391
22.09.2015,00.00,840,USD,100,Долар США,2185.5146
23.09.2015,00.00,840,USD,100,Долар США,2173.8564
24.09.2015,00.00,840,USD,100,Долар США,2157.5129
25.09.2015,00.00,840,USD,100,Долар США,2146.4469
26.09.2015,00.00,840,USD,100,Долар США,2146.4469
27.09.2015,00.00,840,USD,100,Долар США,2146.4469
28.09.2015,00.00,840,USD,100,Долар США,2161.5991
29.09.2015,00.00,840,USD,100,Долар США,2158.8351
30.09.2015,00.00,840,USD,100,Долар США,2152.7544
01.10.2015,00.00,840,USD,100,Долар США,2129.5636
02.10.2015,00.00,840,USD,100,Долар США,2115.3307
03.10.2015,00.00,840,USD,100,Долар США,2115.3307
04.10.2015,00.00,840,USD,100,Долар США,2115.3307
05.10.2015,00.00,840,USD,100,Долар США,2114.7443
06.10.2015,00.00,840,USD,100,Долар США,2121.564
07.10.2015,00.00,840,USD,100,Долар США,2126.4049
08.10.2015,00.00,840,USD,100,Долар США,2127.0167
09.10.2015,00.00,840,USD,100,Долар США,2129.9291
10.10.2015,00.00,840,USD,100,Долар США,2129.9291
11.10.2015,00.00,840,USD,100,Долар США,2129.9291
12.10.2015,00.00,840,USD,100,Долар США,2149.6208
13.10.2015,00.00,840,USD,100,Долар США,2181.7734
14.10.2015,00.00,840,USD,100,Долар США,2181.7734
15.10.2015,00.00,840,USD,100,Долар США,2193.2784
16.10.2015,00.00,840,USD,100,Долар США,2169.0618
17.10.2015,00.00,840,USD,100,Долар США,2169.0618
18.10.2015,00.00,840,USD,100,Долар США,2169.0618
19.10.2015,00.00,840,USD,100,Долар США,2129.7699
20.10.2015,00.00,840,USD,100,Долар США,2161.7536
21.10.2015,00.00,840,USD,100,Долар США,2198.8927
22.10.2015,00.00,840,USD,100,Долар США,2260.9278
23.10.2015,00.00,840,USD,100,Долар США,2228.0585
24.10.2015,00.00,840,USD,100,Долар США,2228.0585
25.10.2015,00.00,840,USD,100,Долар США,2228.0585
26.10.2015,00.00,840,USD,100,Долар США,2257.4677
27.10.2015,00.00,840,USD,100,Долар США,2290.5896
28.10.2015,00.00,840,USD,100,Долар США,2286.3258
29.10.2015,00.00,840,USD,100,Долар США,2288.6491
30.10.2015,00.00,840,USD,100,Долар США,2290.3985
31.10.2015,00.00,840,USD,100,Долар США,2290.3985
01.11.2015,00.00,840,USD,100,Долар США,2290.3985
02.11.2015,00.00,840,USD,100,Долар США,2299.3727
03.11.2015,00.00,840,USD,100,Долар США,2301.5217
04.11.2015,00.00,840,USD,100,Долар США,2301.941
05.11.2015,00.00,840,USD,100,Долар США,2308.1425
06.11.2015,00.00,840,USD,100,Долар США,2292.5534
07.11.2015,00.00,840,USD,100,Долар США,2292.5534
08.11.2015,00.00,840,USD,100,Долар США,2292.5534
09.11.2015,00.00,840,USD,100,Долар США,2264.8966
10.11.2015,00.00,840,USD,100,Долар США,2275.4934
11.11.2015,00.00,840,USD,100,Долар США,2276.1335
12.11.2015,00.00,840,USD,100,Долар США,2275.6907
13.11.2015,00.00,840,USD,100,Долар США,2291.723
14.11.2015,00.00,840,USD,100,Долар США,2291.723
15.11.2015,00.00,840,USD,100,Долар США,2291.723
16.11.2015,00.00,840,USD,100,Долар США,2305.9785
17.11.2015,00.00,840,USD,100,Долар США,2320.7025
18.11.2015,00.00,840,USD,100,Долар США,2377.1078
19.11.2015,00.00,840,USD,100,Долар США,2391.3585
20.11.2015,00.00,840,USD,100,Долар США,2383.9146
21.11.2015,00.00,840,USD,100,Долар США,2383.9146
22.11.2015,00.00,840,USD,100,Долар США,2383.9146
23.11.2015,00.00,840,USD,100,Долар США,2398.4576
24.11.2015,00.00,840,USD,100,Долар США,2406.3619
25.11.2015,00.00,840,USD,100,Долар США,2394.9241
26.11.2015,00.00,840,USD,100,Долар США,2377.1646
27.11.2015,00.00,840,USD,100,Долар США,2359.7302
28.11.2015,00.00,840,USD,100,Долар США,2359.7302
29.11.2015,00.00,840,USD,100,Долар США,2359.7302
30.11.2015,00.00,840,USD,100,Долар США,2388.4656
01.12.2015,00.00,840,USD,100,Долар США,2394.8086
02.12.2015,00.00,840,USD,100,Долар США,2384.1563
03.12.2015,00.00,840,USD,100,Долар США,2364.77
04.12.2015,00.00,840,USD,100,Долар США,2308.8807
05.12.2015,00.00,840,USD,100,Долар США,2308.8807
06.12.2015,00.00,840,USD,100,Долар США,2308.8807
07.12.2015,00.00,840,USD,100,Долар США,2364.8624
08.12.2015,00.00,840,USD,100,Долар США,2345.0698
09.12.2015,00.00,840,USD,100,Долар США,2291.3187
10.12.2015,00.00,840,USD,100,Долар США,2289.4918
11.12.2015,00.00,840,USD,100,Долар США,2336.8319
12.12.2015,00.00,840,USD,100,Долар США,2336.8319
13.12.2015,00.00,840,USD,100,Долар США,2336.8319
14.12.2015,00.00,840,USD,100,Долар США,2386.0094
15.12.2015,00.00,840,USD,100,Долар США,2381.162
16.12.2015,00.00,840,USD,100,Долар США,2345.1305
17.12.2015,00.00,840,USD,100,Долар США,2351.9276
18.12.2015,00.00,840,USD,100,Долар США,2348.7675
19.12.2015,00.00,840,USD,100,Долар США,2348.7675
20.12.2015,00.00,840,USD,100,Долар США,2348.7675
21.12.2015,00.00,840,USD,100,Долар США,2354.6414
22.12.2015,00.00,840,USD,100,Долар США,2351.8152
23.12.2015,00.00,840,USD,100,Долар США,2314.6841
24.12.2015,00.00,840,USD,100,Долар США,2299.7289
25.12.2015,00.00,840,USD,100,Долар США,2296.4482
26.12.2015,00.00,840,USD,100,Долар США,2296.4482
27.12.2015,00.00,840,USD,100,Долар США,2296.4482
28.12.2015,00.00,840,USD,100,Долар США,2313.7486
29.12.2015,00.00,840,USD,100,Долар США,2380.7482
30.12.2015,00.00,840,USD,100,Долар США,2379.0721
31.12.2015,00.00,840,USD,100,Долар США,2400.0667
01.01.2016,00.00,840,USD,100,Долар США,2400.0667
02.01.2016,00.00,840,USD,100,Долар США,2400.0667
03.01.2016,00.00,840,USD,100,Долар США,2400.0667
04.01.2016,00.00,840,USD,100,Долар США,2400.0667
05.01.2016,00.00,840,USD,100,Долар США,2400.0667
06.01.2016,00.00,840,USD,100,Долар США,2378.3691
07.01.2016,00.00,840,USD,100,Долар США,2378.3691
08.01.2016,00.00,840,USD,100,Долар США,2378.3691
09.01.2016,00.00,840,USD,100,Долар США,2378.3691
10.01.2016,00.00,840,USD,100,Долар США,2378.3691
11.01.2016,00.00,840,USD,100,Долар США,2350.2697
12.01.2016,00.00,840,USD,100,Долар США,2350.4365
13.01.2016,00.00,840,USD,100,Долар США,2326.6758
14.01.2016,00.00,840,USD,100,Долар США,2364.196
15.01.2016,00.00,840,USD,100,Долар США,2395.0773
16.01.2016,00.00,840,USD,100,Долар США,2418.7399
17.01.2016,00.00,840,USD,100,Долар США,2418.7399
18.01.2016,00.00,840,USD,100,Долар США,2438.2961
19.01.2016,00.00,840,USD,100,Долар США,2463.7118
20.01.2016,00.00,840,USD,100,Долар США,2484.4282
21.01.2016,00.00,840,USD,100,Долар США,2466.1043
22.01.2016,00.00,840,USD,100,Долар США,2452.1735
23.01.2016,00.00,840,USD,100,Долар США,2452.1735
24.01.2016,00.00,840,USD,100,Долар США,2452.1735
25.01.2016,00.00,840,USD,100,Долар США,2479.2164
26.01.2016,00.00,840,USD,100,Долар США,2482.9818
27.01.2016,00.00,840,USD,100,Долар США,2484.8956
28.01.2016,00.00,840,USD,100,Долар США,2487.0474
29.01.2016,00.00,840,USD,100,Долар США,2515.1769
30.01.2016,00.00,840,USD,100,Долар США,2515.1769
31.01.2016,00.00,840,USD,100,Долар США,2515.1769
01.02.2016,00.00,840,USD,100,Долар США,2555.5029
02.02.2016,00.00,840,USD,100,Долар США,2544.8377
03.02.2016,00.00,840,USD,100,Долар США,2587.2756
04.02.2016,00.00,840,USD,100,Долар США,2569.8375
05.02.2016,00.00,840,USD,100,Долар США,2589.2673
06.02.2016,00.00,840,USD,100,Долар США,2589.2673
07.02.2016,00.00,840,USD,100,Долар США,2589.2673
08.02.2016,00.00,840,USD,100,Долар США,2591.2994
09.02.2016,00.00,840,USD,100,Долар США,2587.7397
10.02.2016,00.00,840,USD,100,Долар США,2594.4535
11.02.2016,00.00,840,USD,100,Долар США,2594.118
12.02.2016,00.00,840,USD,100,Долар США,2608.3668
13.02.2016,00.00,840,USD,100,Долар США,2608.3668
14.02.2016,00.00,840,USD,100,Долар США,2608.3668
15.02.2016,00.00,840,USD,100,Долар США,2614.743
16.02.2016,00.00,840,USD,100,Долар США,2681.808
17.02.2016,00.00,840,USD,100,Долар США,2701.9798
18.02.2016,00.00,840,USD,100,Долар США,2672.3709
19.02.2016,00.00,840,USD,100,Долар США,2646.2253
20.02.2016,00.00,840,USD,100,Долар США,2646.2253
21.02.2016,00.00,840,USD,100,Долар США,2646.2253
22.02.2016,00.00,840,USD,100,Долар США,2685.5762
23.02.2016,00.00,840,USD,100,Долар США,2701.4507
24.02.2016,00.00,840,USD,100,Долар США,2723.3858
25.02.2016,00.00,840,USD,100,Долар США,2721.863
26.02.2016,00.00,840,USD,100,Долар США,2724.8642
27.02.2016,00.00,840,USD,100,Долар США,2724.8642
28.02.2016,00.00,840,USD,100,Долар США,2724.8642
29.02.2016,00.00,840,USD,100,Долар США,2705.4389
01.03.2016,00.00,840,USD,100,Долар США,2709.4802
02.03.2016,00.00,840,USD,100,Долар США,2708.5229
03.03.2016,00.00,840,USD,100,Долар США,2681.0762
04.03.2016,00.00,840,USD,100,Долар США,2621.3621
05.03.2016,00.00,840,USD,100,Долар США,2621.3621
06.03.2016,00.00,840,USD,100,Долар США,2621.3621
07.03.2016,00.00,840,USD,100,Долар США,2621.3621
08.03.2016,00.00,840,USD,100,Долар США,2621.3621
09.03.2016,00.00,840,USD,100,Долар США,2649.713
10.03.2016,00.00,840,USD,100,Долар США,2618.2756
11.03.2016,00.00,840,USD,100,Долар США,2551.9193
12.03.2016,00.00,840,USD,100,Долар США,2584.5149
13.03.2016,00.00,840,USD,100,Долар США,2584.5149
14.03.2016,00.00,840,USD,100,Долар США,2601.9961
15.03.2016,00.00,840,USD,100,Долар США,2651.7435
16.03.2016,00.00,840,USD,100,Долар США,2688.5419
17.03.2016,00.00,840,USD,100,Долар США,2684.4691
18.03.2016,00.00,840,USD,100,Долар США,2669.9975
19.03.2016,00.00,840,USD,100,Долар США,2669.9975
20.03.2016,00.00,840,USD,100,Долар США,2669.9975
21.03.2016,00.00,840,USD,100,Долар США,2624.2902
22.03.2016,00.00,840,USD,100,Долар США,2660.0686
23.03.2016,00.00,840,USD,100,Долар США,2610.2487
24.03.2016,00.00,840,USD,100,Долар США,2601.5065
25.03.2016,00.00,840,USD,100,Долар США,2625.2159
26.03.2016,00.00,840,USD,100,Долар США,2625.2159
27.03.2016,00.00,840,USD,100,Долар США,2625.2159
28.03.2016,00.00,840,USD,100,Долар США,2607.0332
29.03.2016,00.00,840,USD,100,Долар США,2628.0144
30.03.2016,00.00,840,USD,100,Долар США,2643.9172
31.03.2016,00.00,840,USD,100,Долар США,2621.8056
01.04.2016,00.00,840,USD,100,Долар США,2621.8214
02.04.2016,00.00,840,USD,100,Долар США,2621.8214
03.04.2016,00.00,840,USD,100,Долар США,2621.8214
04.04.2016,00.00,840,USD,100,Долар США,2610.8475
05.04.2016,00.00,840,USD,100,Долар США,2599.4632
06.04.2016,00.00,840,USD,100,Долар США,2607.7248
07.04.2016,00.00,840,USD,100,Долар США,2595.7927
08.04.2016,00.00,840,USD,100,Долар США,2580.1289
09.04.2016,00.00,840,USD,100,Долар США,2580.1289
10.04.2016,00.00,840,USD,100,Долар США,2580.1289
11.04.2016,00.00,840,USD,100,Долар США,2562.9848
12.04.2016,00.00,840,USD,100,Долар США,2557.0599
13.04.2016,00.00,840,USD,100,Долар США,2555.3147
14.04.2016,00.00,840,USD,100,Долар США,2548.3477
15.04.2016,00.00,840,USD,100,Долар США,2564.764
16.04.2016,00.00,840,USD,100,Долар США,2564.764
17.04.2016,00.00,840,USD,100,Долар США,2564.764
18.04.2016,00.00,840,USD,100,Долар США,2547.5042
19.04.2016,00.00,840,USD,100,Долар США,2548.4764
20.04.2016,00.00,840,USD,100,Долар США,2544.3478
21.04.2016,00.00,840,USD,100,Долар США,2541.1365
22.04.2016,00.00,840,USD,100,Долар США,2537.3655
23.04.2016,00.00,840,USD,100,Долар США,2537.3655
24.04.2016,00.00,840,USD,100,Долар США,2537.3655
25.04.2016,00.00,840,USD,100,Долар США,2534.3646
26.04.2016,00.00,840,USD,100,Долар США,2533.8921
27.04.2016,00.00,840,USD,100,Долар США,2530.1814
28.04.2016,00.00,840,USD,100,Долар США,2521.5094
29.04.2016,00.00,840,USD,100,Долар США,2518.6528
30.04.2016,00.00,840,USD,100,Долар США,2518.6528
01.05.2016,00.00,840,USD,100,Долар США,2518.6528
02.05.2016,00.00,840,USD,100,Долар США,2518.6528
03.05.2016,00.00,840,USD,100,Долар США,2518.6528
04.05.2016,00.00,840,USD,100,Долар США,2520.0907
05.05.2016,00.00,840,USD,100,Долар США,2519.5281
